lemma	POS	freq	declension
лучина	S	1	1
горелка	S	1	1
измерять	V	1	
глупец	S	1	2
обездоливать	V	1	
сталеплавильный	A	1	
производиться	V	1	
пережевывать	V	1	
пощадить	V	1	
двоюродный	A	1	
дворецкий	S	1	А
дворня	S	1	1
повариха	S	1	1
стричься	V	1	
коренья	S	1	T
ковырять	V	1	
мотыга	S	1	1
изнашиваться	V	1	
хлопковый	A	1	
льняной	A	1	
настригать	V	1	
спрясть	V	1	
прадед	S	1	2
зависеть	V	1	
питание	S	1	2
перевозка	S	1	1
издыхать	V	1	
немного	NUM	1	
тиран	S	1	2
помрачать	V	1	
чугунный	A	1	
мозги	S	1	T
беспамятство	S	1	2
обездоленный	A	1	
предавать	V	1	
престарый	A	1	
глодать	V	1	
трухлявый	A	1	
фазан	S	1	2
почтительный	A	1	
разговориться	V	1	
тварь	S	1	3
отход	S	1	2
сообразительный	A	1	
бузина	S	1	1
вдыхать	V	1	
пытаться	V	1	
трусость	S	1	3
полуголодный	A	1	
высекать	V	1	
кремень	S	1	2
мрачный	A	1	
рудокоп	S	1	2
посчастливиться	V	1	
хитроумный	A	1	
рудничный	A	1	
шелест	S	1	2
лакомый	A	1	
слюна	S	1	1
сжинать	V	1	
проклятие	S	1	2
досказка	S	1	1
потерянный	A	1	
возвращать	V	1	
сверстник	S	1	2
избирать	V	1	
одинаково	ADV	1	
уважаемый	A	1	
неохота	S	1	1
прорубать	V	1	
изловчаться	V	1	
уха	S	1	1
взмаливаться	V	1	
расплескиваться	V	1	
клаживаться	V	1	
съездить	V	1	
дурень	S	1	2
погонять	V	1	
вырубать	V	1	
проезжать	V	1	
давеча	ADV	1	
емелин	S	1	2
проделка	S	1	1
посулить	V	1	
жалоба	S	1	1
выдавать	V	1	
забедовать	V	1	
затужить	V	1	
захмелеть	V	1	
повозка	S	1	1
обруч	S	1	2
тошно	ADV	1	
выкатить	V	1	
взволноваться	V	1	
выстраиваться	V	1	
красавчик	S	1	2
невежа	S	1	1
дозволение	S	1	2
посол	S	1	2
надивиться	V	1	
пожечь	V	1	
посещать	V	1	
задолит	S	1	2
прослеживать	V	1	
раздумываться	V	1	
познавать	V	1	
приуставать	V	1	
смерточка	S	1	1
удачный	A	1	
засматриваться	V	1	
разгораться	V	1	
попро	S	1	Н
загорюниваться	V	1	
гуж	S	1	2
дюжий	A	1	
позариться	V	1	
похищать	V	1	
перемахивать	V	1	
засаживаться	V	1	
приотставать	V	1	
приумолкать	V	1	
разлучать	V	1	
точь-в-точь	ADV	1	
сокровище	S	1	2
подводить	V	1	
дареный	A	1	
вздуматься	V	1	
пополдневать	V	1	
хлебушек	S	1	2
сговариваться	V	1	
устрашать	V	1	
навечно	ADV	1	
утешаться	V	1	
сборник	S	1	2
королькова	S	1	1
ладиться	V	1	
работящий	A	1	
завидущий	A	1	
жаднющий	A	1	
модница	S	1	1
перемодница	S	1	1
белиться	V	1	
румяниться	V	1	
порадовать	V	1	
расписывать	V	1	
подковка	S	1	1
красоваться	V	1	
полегать	V	1	
неописанный	A	1	
поднебесье	S	1	2
натыкать	V	1	
изрезать	V	1	
сбегаться	V	1	
опоить	V	1	
зелье	S	1	2
женить	V	1	
покончить	V	1	
потереться	V	1	
малиновый	A	1	
цеплять	V	1	
после	ADV	1	
повылезать	V	1	
степь	S	1	3
кисельный	A	1	
прислуга	S	1	1
величать	V	1	
представать	V	1	
непродажный	A	1	
насмотреться	V	1	
вытираться	V	1	
разрешать	V	1	
спаленка	S	1	1
побыть	V	1	
марьюшкин	S	1	2
поистрепать	V	1	
измена	S	1	1
оповещать	V	1	
запаливать	V	1	
введенский	S	1	А
бессовестный	A	1	
безжалостный	A	1	
расшибать	V	1	
царапать	V	1	
расцарапывать	V	1	
колоться	V	1	
храбро	ADV	1	
светящийся	A	1	
зверюк	S	1	2
гадюка	S	1	1
трусиха	S	1	1
преспокойно	ADV	1	
подыматься	V	1	
приотворять	V	1	
прыснуть	V	1	
брызгать	V	1	
слипаться	V	1	
отяжелеть	V	1	
умысел	S	1	2
угомоняться	V	1	
чудесно	ADV	1	
отливать	V	1	
смотря	CONJ	1	
нега	S	1	1
чурбан	S	1	2
понедельник	S	1	2
комнатный	A	1	
беседка	S	1	1
лопаться	V	1	
изюмный	A	1	
начинка	S	1	1
учебный	A	1	
принадлежность	S	1	3
выдвигать	V	1	
метать	V	1	
аспидный	A	1	
вкрадываться	V	1	
вычисление	S	1	2
распадаться	V	1	
грифель	S	1	2
строка	S	1	1
же	CONJ	1	
наклон	S	1	2
плохонький	A	1	
подтягивать	V	1	
упражняться	V	1	
бодро	ADV	1	
выглядеть	V	1	
жалкий	A	1	
вторник	S	1	2
плевательница	S	1	1
суетность	S	1	3
оле	S	1	Н
колыхаться	V	1	
лидочка	S	1	1
корона	S	1	1
повлечь	V	1	
эльф	S	1	2
плескать	V	1	
вереница	S	1	1
майский	A	1	
плавание	S	1	2
густеть	V	1	
возвышаться	V	1	
мраморный	A	1	
обсахаривать	V	1	
пряничный	A	1	
торговка	S	1	1
разламываться	V	1	
оловянный	A	1	
солдатик	S	1	2
няня	S	1	1
нянчить	V	1	
питомец	S	1	2
кланяться	V	1	
поцелуй	S	1	2
люлька	S	1	1
ангел	S	1	2
вовеки	ADV	1	
господь	S	1	2
бог	S	1	2
подпевать	V	1	
приплясывать	V	1	
ива	S	1	1
животный	A	1	
водный	A	1	
воинственный	A	1	
недостаток	S	1	2
расхаживать	V	1	
расщелина	S	1	1
разок	S	1	2
поручаться	V	1	
отныне	ADV	1	
вол	S	1	2
прегрустный	A	1	
впереди	PR	1	
отбирать	V	1	
резвиться	V	1	
некстати	ADV	1	
невесело	ADV	1	
почтительно	ADV	1	
взыскивать	V	1	
разъяряться	V	1	
петушиный	A	1	
охрипнуть	V	1	
поручитель	S	1	2
возводить	V	1	
напраслина	S	1	1
оправдываться	V	1	
доверять	V	1	
смирять	V	1	
по-твоему	ADV	1	
мотнуть	V	1	
светать	V	1	
гэгэ	S	1	Н
цзяо	S	1	Н
хуань	S	1	3
зощенко	S	1	Н
дача	S	1	1
доставлять	V	1	
интерес	S	1	2
перочинный	A	1	
собрание	S	1	2
пересекать	V	1	
степочка	S	1	1
индейский	A	1	
копилка	S	1	1
вилка	S	1	1
зажигание	S	1	2
запихать	V	1	
тахта	S	1	1
помимо	PR	1	
ловля	S	1	1
скакалка	S	1	1
дьявольски	ADV	1	
пригибать	V	1	
маятник	S	1	2
причем	CONJ	1	
ухитряться	V	1	
убыток	S	1	2
падение	S	1	2
ношение	S	1	2
тяжесть	S	1	3
соображать	V	1	
воспользоваться	V	1	
раздумье	S	1	2
прогрызать	V	1	
неудобно	ADV	1	
привал	S	1	2
поступать	V	1	
прямой	A	1	
вздуваться	V	1	
налегке	ADV	1	
хныкать	V	1	
ныть	V	1	
мечтать	V	1	
возвращение	S	1	2
съедение	S	1	2
вносить	V	1	
излишний	A	1	
заночевать	V	1	
извлекать	V	1	
разжигать	V	1	
приуныть	V	1	
торжественно	ADV	1	
теребить	V	1	
гонять	V	1	
блаженный	A	1	
застонать	V	1	
отличаться	V	1	
скрип	S	1	2
добродушный	A	1	
аккурат	ADV	1	
плач	S	1	2
метод	S	1	2
воспитание	S	1	2
совершать	V	1	
образование	S	1	2
преподавать	V	1	
космография	S	1	1
результат	S	1	2
приключение	S	1	2
просиживать	V	1	
переутомляться	V	1	
неизвестность	S	1	3
лидия	S	1	1
чарская	S	1	А
много	COM	1	
сеять	V	1	
привольно	ADV	1	
приют	S	1	2
бездомный	A	1	
нуждающийся	S	1	1
война	S	1	1
ближний	S	1	А
чужестранный	A	1	
герцог	S	1	2
барон	S	1	2
заботливый	A	1	
благосостояние	S	1	2
любящий	A	1	
одиночество	S	1	2
трон	S	1	2
поддавать	V	1	
предвидеть	V	1	
герольд	S	1	2
глашатай	S	1	2
вестник	S	1	2
протрубить	V	1	
повелительница	S	1	1
назначать	V	1	
подбор	S	1	2
предпочитать	V	1	
дивно	ADV	1	
сноп	S	1	2
око	S	1	2
видение	S	1	2
приискивать	V	1	
взамен	PR	1	
намерен	A	1	
предназначать	V	1	
число	S	1	2
поспешно	ADV	1	
поглаживать	V	1	
замок	S	1	2
въезжать	V	1	
шестнадцать	NUM	1	
худенький	A	1	
заморенный	A	1	
смуглый	A	1	
ворковать	V	1	
несмотря	ADV	1	
доброта	S	1	1
упрекать	V	1	
насмеяться	V	1	
парадный	A	1	
невзрачный	A	1	
ветхий	A	1	
вблизи	ADV	1	
сладость	S	1	3
бедно	ADV	1	
устремлять	V	1	
удивленный	A	1	
продажа	S	1	1
сострадание	S	1	2
десятеро	NUM	1	
прокармливать	V	1	
сирота	S	1	1
старость	S	1	3
нуждаться	V	1	
бедняк	S	1	2
вдвое	ADV	1	
заключать	V	1	
чувство	S	1	2
исполняться	V	1	
сыскать	V	1	
незнатный	A	1	
остолбенеть	V	1	
личико	S	1	2
румянец	S	1	2
перекашивать	V	1	
недавний	A	1	
перекрикивать	V	1	
оскорблять	V	1	
злоба	S	1	1
безобразный	A	1	
смугленький	A	1	
заалеть	V	1	
ласка	S	1	1
злобствовать	V	1	
терпение	S	1	2
покоряться	V	1	
судьба	S	1	1
мелодичный	A	1	
чудно	ADV	1	
вытерпеть	V	1	
редкий	A	1	
развлечение	S	1	2
советоваться	V	1	
житков	S	1	2
полк	S	1	2
полированный	A	1	
рулевой	A	1	
винт	S	1	2
розочка	S	1	1
лакированный	A	1	
подставка	S	1	1
прикасаться	V	1	
расчестный	A	1	
отворяться	V	1	
лазить	V	1	
лестничка	S	1	1
юрк	ADV	1	
каюта	S	1	1
запроситься	V	1	
силок	S	1	2
рань	S	1	3
наврать	V	1	
ковыряться	V	1	
присматриваться	V	1	
тикать	V	1	
зашуршать	V	1	
настораживаться	V	1	
приоткрываться	V	1	
спирать	V	1	
щелочка	S	1	1
конфетище	S	1	2
тюкать	V	1	
проталкивать	V	1	
вертко	ADV	1	
завозиться	V	1	
малюсенький	A	1	
остренький	A	1	
преостренький	A	1	
ихний	APRO	1	
полушаги	S	1	None
затирать	V	1	
утягивать	V	1	
нюнить	V	1	
браться	V	1	
перехитрить	V	1	
помеха	S	1	1
крошечка	S	1	1
возня	S	1	1
коптеть	V	1	
рядок	S	1	2
шептаться	V	1	
запачкать	V	1	
шушукать	V	1	
полдень	S	1	2
чай	ADV	1	
натирать	V	1	
аптека	S	1	1
увертывать	V	1	
стряхиваться	V	1	
усиживать	V	1	
сидение	S	1	2
приклеивать	V	1	
плотно	ADV	1	
заделывать	V	1	
подсовывать	V	1	
торопливый	A	1	
захлопывать	V	1	
отворачивать	V	1	
середка	S	1	1
прыск	S	1	2
откинуть	V	1	
внутри	PR	1	
кастрюлька	S	1	1
кой-как	ADV	1	
притыкать	V	1	
завертываться	V	1	
миленький	A	1	
родненький	A	1	
первобытный	A	1	
таффамай	S	1	2
металлумай	S	1	2
шлепать	V	1	
испачкаться	V	1	
наконечник	S	1	2
запасный	A	1	
кишеть	V	1	
пухленький	A	1	
ремонтный	A	1	
жила	S	1	1
пчелиный	A	1	
невдалеке	ADV	1	
подпирать	V	1	
подбородок	S	1	2
досадно	ADV	1	
недурно	ADV	1	
тевара	S	1	1
моток	S	1	2
занимать	V	1	
рожа	S	1	1
очаг	S	1	2
выполнять	V	1	
сдирать	V	1	
нацарапывать	V	1	
бусина	S	1	1
разрешение	S	1	2
немедленно	ADV	1	
угрожать	V	1	
соскальзывать	V	1	
маловат	A	1	
сражение	S	1	2
старательный	A	1	
чертить	V	1	
помещать	V	1	
полным-полно	ADV	1	
закивать	V	1	
поручение	S	1	2
предоставлять	V	1	
выручка	S	1	1
несколько	ADV	1	
миля	S	1	1
судачить	V	1	
запыхаться	V	1	
исцарапывать	V	1	
рядком	ADV	1	
похвастать	V	1	
злодейство	S	1	2
шайка	S	1	1
доломан	S	1	2
пророк	S	1	2
ведун	S	1	2
жрец	S	1	2
шаман	S	1	2
бонза	S	1	1
ком	S	1	2
проволакивать	V	1	
нетрудно	ADV	1	
карп	S	1	2
сегодняшний	A	1	
заместитель	S	1	2
министр	S	1	2
сотник	S	1	2
тыловой	A	1	
испускать	V	1	
